setting,seed,rep_index,model,n,p,sigma_a,sigma_e,beta_preset,alpha,k,true_k,lam,snr,algo_a,algo_b,mse_cocolasso_max,mse_reweighted_max,pe_cocolasso_max,pe_reweighted_max,time_cocolasso_max,time_reweighted_max,mse_diff,pe_diff,time_diff,speedup,noise_level,sparsity
ar_sigma1.0_weak_sparse_a2.0,50,50,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,6.339496874802665,5.262497638649828,4.630901123568254,3.729842510257112,17.388025888998527,234.09905643598177,1.0769992361528375,0.9010586133111418,-216.71103054698324,0.07427636041648707,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,51,51,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,5.538814383622855,4.536220830172489,3.940545960824286,3.107967480945181,17.84946089697769,191.66681081801653,1.0025935534503656,0.8325784798791052,-173.81734992103884,0.0931275520305149,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,52,52,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,7.732188137895632,7.22256425532912,5.873260838296425,5.494446066682881,16.661924134008586,216.13583137799287,0.5096238825665118,0.37881477161354393,-199.47390724398429,0.07709005965266857,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,53,53,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,4.253263342483153,2.752573883597824,2.847197497992787,1.669506174396627,17.235175716981757,216.53499033098345,1.5006894588853292,1.17769132359616,-199.2998146140017,0.07959533787420231,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,54,54,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,5.251311026474849,4.467337652949139,3.6868815113622015,3.049293142611184,16.84693719900679,266.6470898470143,0.7839733735257104,0.6375883687510178,-249.8001526480075,0.06318065278219434,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,55,55,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,5.888693143773266,4.980406358439317,4.146589940015894,3.4598553662504083,18.2119539710111,196.91830123000543,0.9082867853339494,0.6867345737654857,-178.70634725899433,0.09248482166083226,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,56,56,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,4.806089717471888,3.4173529275551644,3.302480043158912,2.181549332343274,16.749914714950137,200.06788174103716,1.3887367899167238,1.1209307108156379,-183.31796702608702,0.0837211578849563,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,57,57,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,6.268817740903092,5.56726865319371,4.5916752676196655,4.040885597927241,16.440337912004907,228.92454365902813,0.701549087709382,0.5507896696924242,-212.48420574702322,0.07181553209293269,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,58,58,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,5.6674156909339,4.954493491934936,4.062427032850918,3.4972170074053808,16.605753779003862,191.1585437330068,0.7129221989989647,0.5652100254455372,-174.55278995400295,0.08686901173612882,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,59,59,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,5.49093399124322,4.766509283526498,3.903813086885459,3.323461984277344,16.81441688997438,267.9744439200149,0.7244247077167216,0.5803511026081147,-251.1600270300405,0.0627463449275527,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,60,60,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,5.627799025963173,4.736573414103188,4.007819060136281,3.260284511243477,16.92467163898982,207.00148109300065,0.8912256118599853,0.7475345488928045,-190.07680945401083,0.08176111373515238,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,61,61,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,6.838063396797794,6.095112430034625,4.999033600287916,4.302314362823583,16.9147072120104,185.73002563300545,0.7429509667631686,0.6967192374643334,-168.81531842099506,0.09107147406221293,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,62,62,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,3.449327691219405,2.106807378160698,2.21270704064359,1.253832102217774,16.930739026982337,1531.8867586799895,1.342520313058707,0.9588749384258157,-1514.9560196530072,0.011052213181587505,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,63,63,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,4.246199115451794,2.5502224996449154,2.838195524285499,1.5055653310150168,16.923012853018008,198.99892997799907,1.6959766158068783,1.332630193270482,-182.07591712498106,0.08504072285659517,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,64,64,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,7.649429466309661,7.710232923986115,5.805286347999207,5.9175072948065655,16.37507117498899,182.16962844796944,-0.06080345767645401,-0.1122209468073585,-165.79455727298046,0.08988913966888817,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,65,65,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,3.340238161449617,2.134665650012877,2.07412842899104,1.14954923209988,17.413315543963108,221.3761043819832,1.2055725114367402,0.9245791968911601,-203.9627888380201,0.07865941806400446,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,66,66,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,5.90933950968572,5.252916676321628,4.273461110196749,3.7329006884791576,17.328783197968733,214.22460671397857,0.6564228333640925,0.5405604217175912,-196.89582351600984,0.08089072242342922,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,67,67,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,8.015547697718134,7.427915604536325,6.074272283750835,5.565638452405065,16.94382568198489,198.92717551998797,0.5876320931818091,0.5086338313457697,-181.98334983800308,0.08517602302297,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,68,68,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,5.9259722777565065,5.087449296655747,4.267196501956501,3.563041760140592,16.9679403899936,227.49136963498316,0.8385229811007591,0.7041547418159086,-210.52342924498956,0.07458718287739521,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,69,69,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,6.223135691283252,5.583903770599018,4.535859187864895,4.013225445022575,16.820071207999717,183.51095143903515,0.6392319206842343,0.52263374284232,-166.69088023103544,0.09165704322331725,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,70,70,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,5.356263107801193,4.201919211590059,3.7827763920542368,2.840461909628666,17.541881559009198,182.015680084005,1.1543438962111336,0.9423144824255707,-164.4737985249958,0.09637566143154898,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,71,71,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,5.067581822953132,4.286873188515211,3.688078392036488,3.154732444785544,16.576746354985517,198.8323932720232,0.7807086344379206,0.5333459472509441,-182.2556469170377,0.08337045127403772,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,72,72,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,8.949513655407378,9.197863897411148,6.927298777722556,7.174194230594739,17.062869840010535,181.92962658999025,-0.2483502420037702,-0.24689545287218273,-164.86675674997971,0.09378829693563133,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,73,73,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,6.398911105498131,5.261578323864243,4.659154241750284,3.685640093615413,16.952854959992692,214.40669630200136,1.137332781633888,0.9735141481348708,-197.45384134200867,0.0790686823331014,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,74,74,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,2.910620715859379,1.6185669337647324,1.7440820726205482,0.8348040387795936,16.84345485002268,196.89704264997272,1.2920537820946467,0.9092780338409545,-180.05358779995004,0.08554447859313755,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,75,75,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,4.98334414628753,3.7502711576894487,3.415864154888066,2.543257544308146,16.62684168998385,210.3933140019653,1.2330729885980816,0.8726066105799197,-193.76647231198146,0.07902742427370356,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,76,76,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,2.6989995790318395,1.0301745267713198,1.5547950026631514,0.4195087546862825,16.871527824026998,239.3308008830063,1.6688250522605197,1.1352862479768688,-222.4592730589793,0.07049459476916396,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,77,77,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,5.44375327381823,4.524370218557655,3.881406085318937,3.14253023352268,16.320388656982686,210.6804630620172,0.9193830552605755,0.7388758517962568,-194.3600744050345,0.07746512619055007,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,78,78,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,6.5691496137706125,5.891772061013461,4.921517240804827,4.383871591723955,16.75897648301907,195.27054770302493,0.6773775527571511,0.5376456490808721,-178.51157122000586,0.08582439430910377,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,79,79,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,6.097556150175673,5.069970386205604,4.435134018064903,3.590086527403946,18.061363244021777,207.8875623390195,1.0275857639700687,0.8450474906609569,-189.82619909499772,0.086880441719585,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,80,80,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,3.301927190172804,2.0462416542894446,2.079666056477315,1.1763245327758018,16.46024128800491,224.84902001201408,1.2556855358833592,0.903341523701513,-208.38877872400917,0.07320575062824561,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,81,81,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,6.942906462821022,6.539494885309076,5.193646082895696,4.891094279634925,17.004638282989617,189.94785541301823,0.403411577511946,0.302551803260771,-172.94321713002861,0.08952266529156186,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,82,82,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,6.425409211001951,5.531510116033721,4.681191679863297,3.9151547992616846,16.955119351972826,230.5156006840407,0.89389909496823,0.7660368806016127,-213.56048133206787,0.0735530233166847,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,83,83,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,7.189397284544156,6.602363509828986,5.3913639557159305,4.91322235259834,17.26943390996894,207.69008546799887,0.5870337747151702,0.47814160311759046,-190.42065155802993,0.08315001590497122,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,84,84,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,6.188832446436275,5.4239556490423055,4.527211337135766,3.9006842969692,16.863108591001946,189.9127545270021,0.7648767973939696,0.6265270401665659,-173.04964593600016,0.08879397612341157,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,85,85,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,7.530334406827548,6.870139942883722,5.69773955846969,5.15548061552528,17.24958894099109,192.64219843200408,0.6601944639438262,0.54225894294441,-175.392609491013,0.08954211009525821,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,86,86,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,4.489120761770581,3.871803054318017,3.060336956533397,2.577773874177969,17.400267171964515,238.43043481500357,0.6173177074525635,0.48256308235542766,-221.03016764303905,0.07297838124342329,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,87,87,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,4.136705014280588,2.3887495560743885,2.7353354333261284,1.3454463243590986,17.420821028004866,194.79594767600065,1.7479554582061998,1.3898891089670298,-177.37512664799578,0.08943112644715019,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,88,88,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,8.31976894880099,7.726659959713033,6.357247730576559,5.8539470888166285,16.584024315001443,207.33290163998024,0.5931089890879564,0.5033006417599308,-190.7488773249788,0.07998742208218595,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,89,89,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,4.459747682955885,3.593199042923747,3.0104402363270304,2.3157657516962717,17.312340478994884,220.72604436503025,0.8665486400321378,0.6946744846307586,-203.41370388603536,0.07843360999286629,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,90,90,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,7.002875168042912,6.713978820531083,5.244230606959928,5.04149485873207,16.653549994982313,171.1603410479729,0.28889634751182935,0.202735748227858,-154.5067910529906,0.09729794818716006,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,91,91,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,6.78608452929566,6.132798875700617,5.0247736116149735,4.4758068560478925,16.814538116042968,220.66251501400257,0.6532856535950433,0.548966755567081,-203.8479768979596,0.07620024685649925,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,92,92,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,6.341330353723008,5.668902731030026,4.655590585258783,4.11833596657215,17.257481112959795,189.4360287230229,0.6724276226929824,0.5372546186866325,-172.1785476100631,0.09109925513795585,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,93,93,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,6.164764182723588,5.443969630845493,4.462935930506895,3.852509984309276,16.64685876801377,219.41283512098016,0.7207945518780949,0.6104259461976196,-202.7659763529664,0.07587003175468292,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,94,94,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,6.884336184792992,5.954874655356856,5.0377567990515,4.344206321887169,16.181914640998002,206.0440613490064,0.9294615294361357,0.6935504771643313,-189.8621467080084,0.07853618558599644,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,95,95,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,4.610274284184593,3.681479762250056,3.140039925135182,2.3940976786178134,17.088718849990983,191.64665373798923,0.9287945219345368,0.7459422465173686,-174.55793488799824,0.08916784361575088,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,96,96,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,4.0240257902026295,3.166048267984233,2.6666444395114595,2.0057242329586757,16.937768364034127,197.6770837290096,0.8579775222183965,0.6609202065527837,-180.73931536497548,0.08568402590992123,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,97,97,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,6.956658794147726,6.095939491618321,5.161828464626649,4.441089525535007,17.35996105900267,176.46610400202917,0.8607193025294055,0.7207389390916417,-159.1061429430265,0.09837561245644688,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,98,98,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,5.2602147712144935,4.378365435495253,3.702379762148741,3.005215682575564,16.933456100989133,161.79358496400528,0.8818493357192407,0.6971640795731773,-144.86012886301614,0.1046608622014054,medium,weak α=2.0 (99% in first 3)
ar_sigma1.0_weak_sparse_a2.0,99,99,ar,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8450879387313909,cocolasso_max,reweighted_max,5.728960619413868,5.150386331311847,4.132117922173102,3.668184784423288,17.027938030019868,177.7288317909697,0.5785742881020202,0.46393313774981415,-160.70089376094984,0.0958085295358648,medium,weak α=2.0 (99% in first 3)
ar_sigma1.25_datta_zhang,0,0,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,10.902467997509124,9.810653688896911,12.454829558022867,10.384209818317302,17.90496279898798,192.4608176340116,1.0918143086122125,2.070619739705565,-174.5558548350236,0.09303172988195714,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,1,1,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,8.896748827331711,6.614579237667552,11.1607770907453,7.912895838112261,17.536733957007527,175.81665270397207,2.282169589664159,3.2478812526330394,-158.27991874696454,0.09974444222035479,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,2,2,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,13.782668914704804,14.909603181159609,17.520793006720698,17.900467487751065,17.42585264396621,187.82909810502315,-1.1269342664548052,-0.37967448103036716,-170.40324546105694,0.0927750429500688,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,3,3,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,7.71649239111024,6.553733080588402,9.108435932275764,6.691542690808543,17.292296649015043,188.8331746839685,1.162759310521838,2.4168932414672213,-171.54087803495347,0.09157446342760193,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,4,4,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,10.202202186240566,11.14665667590596,13.659966816970428,13.639815683697616,17.179045286029577,188.1182819000096,-0.9444544896653948,0.020151133272811705,-170.93923661398003,0.09132044537362267,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,5,5,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,7.998551622607475,7.337416379010982,9.17954457984447,7.62944210202915,16.92405193799641,201.1492802290013,0.661135243596493,1.5501024778153196,-184.2252282910049,0.08413677602390114,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,6,6,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,6.738467981884478,4.254844034314841,7.815761078456989,3.8851980706853215,16.61789338401286,182.62734724895563,2.4836239475696367,3.930563007771667,-166.00945386494277,0.0909934554399431,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,7,7,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,12.50859799429027,13.881540403184216,12.614614494522442,11.217531228860068,16.575947550998535,191.4785099879955,-1.3729424088939464,1.3970832656623742,-174.90256243699696,0.08656818747982603,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,8,8,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,10.362147152410586,10.664974783603515,11.380088979206365,10.620334600675058,16.408795891038608,163.0705197440111,-0.30282763119292966,0.7597543785313068,-146.6617238529725,0.10062392587450641,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,9,9,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,8.633485891342083,8.164146369083129,11.98439550927602,11.052113838702285,16.708181764988694,187.04856636701152,0.46933952225895403,0.9322816705737349,-170.34038460202282,0.0893253666120341,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,10,10,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,6.941314581116844,5.249038778042781,9.069317886075826,6.462489249001527,17.221278095967136,153.42243071302073,1.6922758030740628,2.6068286370742992,-136.2011526170536,0.11224745961807782,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,11,11,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,9.437671452107976,10.348228838786822,12.825972151187706,12.666523879268764,17.018432077020407,168.85213425697293,-0.9105573866788461,0.15944827191894184,-151.83370217995252,0.10078896634566888,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,12,12,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,8.40282787445321,7.34797343862745,10.20564716515982,8.383403515210885,16.091237770044245,153.19164614297915,1.054854435825761,1.8222436499489358,-137.1004083729349,0.10503991683088075,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,13,13,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,11.971683093552876,12.669945241018326,14.88898672071616,14.7590270915012,16.80891010101186,169.182749610045,-0.6982621474654493,0.12995962921496051,-152.37383950903313,0.09935356967394893,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,14,14,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,9.473550691730397,7.88348090003037,12.661672874268229,10.277779096380398,16.476938649022486,155.5045471090125,1.590069791700027,2.383893777887831,-139.02760845999,0.10595792184438022,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,15,15,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,9.192746690085151,7.433581995664415,11.484626153013966,8.678833095006706,16.654461975966115,184.20400423899991,1.7591646944207362,2.8057930580072608,-167.5495422630338,0.09041313756870009,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,16,16,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,10.380470429133116,7.8774168269928895,12.439134929874646,9.06083010029536,16.83774888503831,189.60301298700503,2.503053602140226,3.3783048295792852,-172.76526410196672,0.0888052812018991,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,17,17,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,12.19558730002423,13.749514075499212,14.18169047073787,13.945049717341092,16.153940649994183,171.89257152297068,-1.5539267754749826,0.23664075339677737,-155.7386308729765,0.09397695611200667,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,18,18,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,9.803297825387284,18.2896162931341,10.99204853779482,11.629113038847342,16.14214540401008,187.47234938800105,-8.486318467746814,-0.6370645010525209,-171.33020398399097,0.08610413992626498,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,19,19,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,7.580816462589971,3.868142235083032,9.49985732968424,4.038935587980281,16.429791404982097,169.6848745230236,3.7126742275069393,5.460921741703959,-153.2550831180415,0.09682531487361785,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,20,20,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,15.858071649790697,17.65949328300606,18.16687403459123,18.79439454291616,15.862265578994991,173.2436894819839,-1.801421633215364,-0.6275205083249276,-157.3814239029889,0.09156042350763116,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,21,21,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,5.361201925937851,5.42421662421398,6.765437901130483,5.648923928583248,16.400138339027762,154.5878930729814,-0.06301469827612927,1.1165139725472342,-138.18775473395362,0.10608940980446127,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,22,22,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,8.71130021436189,6.561379820929963,11.616147198079377,8.201709167175581,16.06968626700109,168.69168733397964,2.149920393431927,3.4144380309037956,-152.62200106697856,0.09526068842494863,high,datta_zhang (exactly 3-sparse)
ar_sigma1.25_datta_zhang,23,23,ar,100,500,1.25,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_max,7.651717576110968,7.454925793790361,8.760366441251614,6.663379436092378,16.41611746599665,162.94740527495742,0.19679178232060757,2.096987005159236,-146.53128780896077,0.10074488414403467,high,datta_zhang (exactly 3-sparse)
